ticker,ticker-full,short-name,sector,industry,6-10--2025
PARR,PARR US Equity,PAR PACIFIC HOLD,Energy,"Oil, Gas & Consumable Fuels",22.39
CAPL,CAPL US Equity,CROSSAMERICA PAR,Energy,"Oil, Gas & Consumable Fuels",21.87
PBF,PBF US Equity,PBF ENERGY INC-A,Energy,"Oil, Gas & Consumable Fuels",20.24
STR,STR US Equity,SITIO ROYALTIE-A,Energy,"Oil, Gas & Consumable Fuels",19.87
DK,DK US Equity,DELEK US HOLDING,Energy,"Oil, Gas & Consumable Fuels",19.61
APA,APA US Equity,APA CORP,Energy,"Oil, Gas & Consumable Fuels",19.28
PAGP,PAGP US Equity,PLAINS GP HOLD-A,Energy,"Oil, Gas & Consumable Fuels",18.72
VTLE,VTLE US Equity,VITAL ENERGY INC,Energy,"Oil, Gas & Consumable Fuels",18.55
AM,AM US Equity,ANTERO MIDSTREAM,Energy,"Oil, Gas & Consumable Fuels",18.13
ET,ET US Equity,ENERGY TRANSFER,Energy,"Oil, Gas & Consumable Fuels",17.99
PAA,PAA US Equity,PLAINS ALL AMER,Energy,"Oil, Gas & Consumable Fuels",17.67
INR,INR US Equity,INFINITY NATUR-A,Energy,"Oil, Gas & Consumable Fuels",17.17
VG,VG US Equity,VENTURE GLOBAL-A,Energy,"Oil, Gas & Consumable Fuels",17.04
GEL,GEL US Equity,GENESIS ENERGY,Energy,"Oil, Gas & Consumable Fuels",16.51
HNRG,HNRG US Equity,HALLADOR ENERGY,Energy,"Oil, Gas & Consumable Fuels",16.08
TXO,TXO US Equity,TXO PARTNERS LP,Energy,"Oil, Gas & Consumable Fuels",15.09
DEC,DEC US Equity,DIVERSIFIED ENER,Energy,"Oil, Gas & Consumable Fuels",14.64
NVGS,NVGS US Equity,NAVIGATOR HOLDIN,Energy,"Oil, Gas & Consumable Fuels",14.12
PR,PR US Equity,PERMIAN RESOURCE,Energy,"Oil, Gas & Consumable Fuels",14.03
CLMT,CLMT US Equity,CALUMET INC,Energy,"Oil, Gas & Consumable Fuels",13.94
BSM,BSM US Equity,BLACK STONE MINE,Energy,"Oil, Gas & Consumable Fuels",13.73
KRP,KRP US Equity,KIMBELL ROYALTY,Energy,"Oil, Gas & Consumable Fuels",13.7
MNR,MNR US Equity,MACH NATURAL RES,Energy,"Oil, Gas & Consumable Fuels",13.64
BTU,BTU US Equity,PEABODY ENERGY,Energy,"Oil, Gas & Consumable Fuels",13.48
LTBR,LTBR US Equity,LIGHTBRIDGE CORP,Energy,"Oil, Gas & Consumable Fuels",13.43
PBT,PBT US Equity,PERMIAN BASIN,Energy,"Oil, Gas & Consumable Fuels",11.45
HPK,HPK US Equity,HIGHPEAK ENERGY,Energy,"Oil, Gas & Consumable Fuels",11.26
SD,SD US Equity,SANDRIDGE ENERGY,Energy,"Oil, Gas & Consumable Fuels",10.94
CRT,CRT US Equity,CROSS TIMBERS TR,Energy,"Oil, Gas & Consumable Fuels",9.78
CRGY,CRGY US Equity,CRESCENT ENERG-A,Energy,"Oil, Gas & Consumable Fuels",9.17
TALO,TALO US Equity,TALOS ENERGY INC,Energy,"Oil, Gas & Consumable Fuels",8.76
NEXT,NEXT US Equity,NEXTDECADE CORP,Energy,"Oil, Gas & Consumable Fuels",8.37
EPSN,EPSN US Equity,EPSILON ENERGY,Energy,"Oil, Gas & Consumable Fuels",7.74
KGEI,KGEI US Equity,KOLIBRI GLOBAL E,Energy,"Oil, Gas & Consumable Fuels",6.82
MXC,MXC US Equity,MEXCO ENERGY CRP,Energy,"Oil, Gas & Consumable Fuels",6.75
SJT,SJT US Equity,SAN JUAN BASIN,Energy,"Oil, Gas & Consumable Fuels",6.38
UEC,UEC US Equity,URANIUM ENERGY,Energy,"Oil, Gas & Consumable Fuels",6.19
GRNT,GRNT US Equity,GRANITE RIDGE RE,Energy,"Oil, Gas & Consumable Fuels",5.91
MVO,MVO US Equity,MV OIL TRUST,Energy,"Oil, Gas & Consumable Fuels",5.79
EP,EP US Equity,EMPIRE PETRO,Energy,"Oil, Gas & Consumable Fuels",5.54
UUUU,UUUU US Equity,ENERGY FUELS INC,Energy,"Oil, Gas & Consumable Fuels",5.36
NRT,NRT US Equity,NORTH EURO OIL,Energy,"Oil, Gas & Consumable Fuels",5.36
SLNG,SLNG US Equity,STABILIS SOLUTIO,Energy,"Oil, Gas & Consumable Fuels",5.18
MTR,MTR US Equity,MESA RYLTY TRUST,Energy,"Oil, Gas & Consumable Fuels",5.05
EPM,EPM US Equity,EVOLUTION PETROL,Energy,"Oil, Gas & Consumable Fuels",5.02
GPRE,GPRE US Equity,GREEN PLAINS INC,Energy,"Oil, Gas & Consumable Fuels",4.59
HUSA,HUSA US Equity,HOUSTON AMERICAN,Energy,"Oil, Gas & Consumable Fuels",4.39
PHX,PHX US Equity,PHX MINERALS INC,Energy,"Oil, Gas & Consumable Fuels",4.32
NGL,NGL US Equity,NGL ENERGY PARTN,Energy,"Oil, Gas & Consumable Fuels",4.02
PROP,PROP US Equity,PRAIRIE OPERATIN,Energy,"Oil, Gas & Consumable Fuels",3.98
FF,FF US Equity,FUTUREFUEL CORP,Energy,"Oil, Gas & Consumable Fuels",3.95
PRT,PRT US Equity,PERMROCK ROYALTY,Energy,"Oil, Gas & Consumable Fuels",3.94
MARPS,MARPS US Equity,MARINE PETRO TST,Energy,"Oil, Gas & Consumable Fuels",3.77
EGY,EGY US Equity,VAALCO ENERGY,Energy,"Oil, Gas & Consumable Fuels",3.66
LODE,LODE US Equity,COMSTOCK INC,Energy,"Oil, Gas & Consumable Fuels",3.47
AMPY,AMPY US Equity,AMPLIFY ENERGY C,Energy,"Oil, Gas & Consumable Fuels",3.46
VGAS,VGAS US Equity,VERDE CLEAN FUEL,Energy,"Oil, Gas & Consumable Fuels",3.35
OPAL,OPAL US Equity,OPAL FUELS INC-A,Energy,"Oil, Gas & Consumable Fuels",3.17
NFE,NFE US Equity,NEW FORTRESS ENE,Energy,"Oil, Gas & Consumable Fuels",3.1
MMLP,MMLP US Equity,MARTIN MIDSTREAM,Energy,"Oil, Gas & Consumable Fuels",3.08
NXXT,NXXT US Equity,NEXTNRG INC,Energy,"Oil, Gas & Consumable Fuels",3
BRY,BRY US Equity,BERRY CORP,Energy,"Oil, Gas & Consumable Fuels",2.77
VOC,VOC US Equity,VOC ENERGY TRUST,Energy,"Oil, Gas & Consumable Fuels",2.76
AMTX,AMTX US Equity,AEMETIS INC,Energy,"Oil, Gas & Consumable Fuels",2.01
KOS,KOS US Equity,KOSMOS ENERGY LT,Energy,"Oil, Gas & Consumable Fuels",2
CLNE,CLNE US Equity,CLEAN ENERGY FUE,Energy,"Oil, Gas & Consumable Fuels",1.93
PVL,PVL US Equity,PERMIANVILLE ROY,Energy,"Oil, Gas & Consumable Fuels",1.84
WTI,WTI US Equity,W&T OFFSHORE INC,Energy,"Oil, Gas & Consumable Fuels",1.8
BATL,BATL US Equity,BATTALION OIL CO,Energy,"Oil, Gas & Consumable Fuels",1.34
USEG,USEG US Equity,US ENERGY CORP,Energy,"Oil, Gas & Consumable Fuels",1.27
BRN,BRN US Equity,BARNWELL INDS,Energy,"Oil, Gas & Consumable Fuels",1.24
GEVO,GEVO US Equity,GEVO INC,Energy,"Oil, Gas & Consumable Fuels",1.22
TPET,TPET US Equity,TRIO PETROLEUM C,Energy,"Oil, Gas & Consumable Fuels",1.13
URG,URG US Equity,UR-ENERGY INC,Energy,"Oil, Gas & Consumable Fuels",0.95
REI,REI US Equity,RING ENERGY INC,Energy,"Oil, Gas & Consumable Fuels",0.8
AREC,AREC US Equity,AMERICAN RESOURC,Energy,"Oil, Gas & Consumable Fuels",0.8
SKYQ,SKYQ US Equity,SKY QUARRY INC,Energy,"Oil, Gas & Consumable Fuels",0.8
VIVK,VIVK US Equity,VIVAKOR INC,Energy,"Oil, Gas & Consumable Fuels",0.8
BPT,BPT US Equity,BP PRUD BAY-RTU,Energy,"Oil, Gas & Consumable Fuels",0.65
PED,PED US Equity,PEDEVCO CORP,Energy,"Oil, Gas & Consumable Fuels",0.65
NEHC,NEHC US Equity,NEW ERA HELIUM I,Energy,"Oil, Gas & Consumable Fuels",0.52
EONR,EONR US Equity,EON RESOURCES IN,Energy,"Oil, Gas & Consumable Fuels",0.45
CETY,CETY US Equity,CLEAN ENERGY TEC,Energy,"Oil, Gas & Consumable Fuels",0.28
DFIN,DFIN US Equity,DONNELLEY FINANC,Financials,Capital Markets,57.54
VALU,VALU US Equity,VALUE LINE INC,Financials,Capital Markets,38.36
GLXY,GLXY US Equity,GALAXY DIGITAL I,Financials,Capital Markets,20
ATHR,ATHR US Equity,AETHER HOLDINGS,Financials,Capital Markets,15.09
DBRG,DBRG US Equity,DIGITALBRIDGE GR,Financials,Capital Markets,10.68
MGLD,MGLD US Equity,MARYGOLD COMPANI,Financials,Capital Markets,0.88
FCFS,FCFS US Equity,FIRSTCASH HOLDIN,Financials,Consumer Finance,131.9400024
PRG,PRG US Equity,PROG HOLDINGS IN,Financials,Consumer Finance,30.30999947
DFDV,DFDV US Equity,DEFI DEVELOPMENT,Financials,Consumer Finance,26.45
FPAY,FPAY US Equity,FLEXSHOPPER INC,Financials,Financial Services,1.360000014
NATL,NATL US Equity,NCR ATLEOS CORP,Financials,Financial Services,27.86
CTLP,CTLP US Equity,CANTALOUPE INC,Financials,Financial Services,9.82
AVDX,AVDX US Equity,AVIDXCHANGE HLDG,Financials,Financial Services,9.78
ACTG,ACTG US Equity,ACACIA RESEARCH,Financials,Financial Services,3.83
OLB,OLB US Equity,OLB GROUP INC,Financials,Financial Services,2.07
RVYL,RVYL US Equity,RYVYL INC,Financials,Financial Services,0.64
OSCR,OSCR US Equity,OSCAR HEALTH -A,Financials,Insurance,14.69
HIT,HIT US Equity,HEALTH IN TECH-A,Financials,Insurance,0.58
REGN,REGN US Equity,REGENERON PHARM,Health Care,Biotechnology,523.53
VRTX,VRTX US Equity,VERTEX PHARM,Health Care,Biotechnology,451.52
ALNY,ALNY US Equity,ALNYLAM PHARMACE,Health Care,Biotechnology,302.46
AMGN,AMGN US Equity,AMGEN INC,Health Care,Biotechnology,293.43
MDGL,MDGL US Equity,MADRIGAL PHARMAC,Health Care,Biotechnology,282.32
UTHR,UTHR US Equity,UNITED THERAPEUT,Health Care,Biotechnology,281.36
ONC,ONC US Equity,BEONE MEDICINES,Health Care,Biotechnology,263.42
ABBV,ABBV US Equity,ABBVIE INC,Health Care,Biotechnology,189.5
NTRA,NTRA US Equity,NATERA INC,Health Care,Biotechnology,165.22
KRYS,KRYS US Equity,KRYSTAL BIOTECH,Health Care,Biotechnology,138.21
BIIB,BIIB US Equity,BIOGEN INC,Health Care,Biotechnology,135.49
BPMC,BPMC US Equity,BLUEPRINT MEDICI,Health Care,Biotechnology,127.97
NBIX,NBIX US Equity,NEUROCRINE BIOSC,Health Care,Biotechnology,124.77
GILD,GILD US Equity,GILEAD SCIENCES,Health Care,Biotechnology,110.09
INSM,INSM US Equity,INSMED INC,Health Care,Biotechnology,90.93
SLNO,SLNO US Equity,SOLENO THERAPEUT,Health Care,Biotechnology,79.8
NUVL,NUVL US Equity,NUVALENT INC-A,Health Care,Biotechnology,79.46
INCY,INCY US Equity,INCYTE CORP,Health Care,Biotechnology,70.07
RYTM,RYTM US Equity,RHYTHM PHARMACEU,Health Care,Biotechnology,67.37
ACLX,ACLX US Equity,ARCELLX INC,Health Care,Biotechnology,66.61
BMRN,BMRN US Equity,BIOMARIN PHARMAC,Health Care,Biotechnology,57.48
PTGX,PTGX US Equity,PROTAGONIST THER,Health Care,Biotechnology,56.37
EXAS,EXAS US Equity,EXACT SCIENCES,Health Care,Biotechnology,56.18
AKRO,AKRO US Equity,AKERO THERAPEUTI,Health Care,Biotechnology,54.52
HALO,HALO US Equity,HALOZYME THERAPE,Health Care,Biotechnology,53.77
IRON,IRON US Equity,DISC MEDICINE IN,Health Care,Biotechnology,53.07
PTCT,PTCT US Equity,PTC THERAPEUTICS,Health Care,Biotechnology,51.74
MIRM,MIRM US Equity,MIRUM PHARMACEUT,Health Care,Biotechnology,48.98
KYMR,KYMR US Equity,KYMERA THERAPEUT,Health Care,Biotechnology,48.6
SWTX,SWTX US Equity,SPRINGWORKS THER,Health Care,Biotechnology,46.74
PRAX,PRAX US Equity,PRAXIS PRECISION,Health Care,Biotechnology,45.85
VCEL,VCEL US Equity,VERICEL CORP,Health Care,Biotechnology,45.7
EXEL,EXEL US Equity,EXELIXIS INC,Health Care,Biotechnology,42.52
GRAL,GRAL US Equity,GRAIL INC,Health Care,Biotechnology,42.15
APGE,APGE US Equity,APOGEE THERAPEUT,Health Care,Biotechnology,42.02
RVMD,RVMD US Equity,REVOLUTION MEDIC,Health Care,Biotechnology,41.98
BBIO,BBIO US Equity,BRIDGEBIO PHARMA,Health Care,Biotechnology,40.09
TGTX,TGTX US Equity,TG THERAPEUTICS,Health Care,Biotechnology,39.43
SRPT,SRPT US Equity,SAREPTA THERAPEU,Health Care,Biotechnology,39.07
TNXP,TNXP US Equity,TONIX PHARMACEUT,Health Care,Biotechnology,37.74
LEGN,LEGN US Equity,LEGEND BIOT-ADR,Health Care,Biotechnology,37.64
TIL,TIL US Equity,INSTIL BIO INC,Health Care,Biotechnology,37.56
RARE,RARE US Equity,ULTRAGENYX PHARM,Health Care,Biotechnology,37.51
PCVX,PCVX US Equity,VAXCYTE INC,Health Care,Biotechnology,37.2
IONS,IONS US Equity,IONIS PHARMACEUT,Health Care,Biotechnology,36.84
MTSR,MTSR US Equity,METSERA INC,Health Care,Biotechnology,35.1
CYTK,CYTK US Equity,CYTOKINETICS INC,Health Care,Biotechnology,34.54
AGIO,AGIO US Equity,AGIOS PHARMACEUT,Health Care,Biotechnology,34.51
MNPR,MNPR US Equity,MONOPAR THERAPEU,Health Care,Biotechnology,34.51
TWST,TWST US Equity,TWIST BIOSCIENCE,Health Care,Biotechnology,34.45
SRRK,SRRK US Equity,SCHOLAR ROCK HOL,Health Care,Biotechnology,34.42
RNA,RNA US Equity,AVIDITY BIOSCIEN,Health Care,Biotechnology,33.62
CRNX,CRNX US Equity,CRINETICS PHARMA,Health Care,Biotechnology,33.08
KNSA,KNSA US Equity,KINIKSA PHARMACE,Health Care,Biotechnology,29.77
VKTX,VKTX US Equity,VIKING THERAPEUT,Health Care,Biotechnology,29.14
DRUG,DRUG US Equity,BRIGHT MINDS BIO,Health Care,Biotechnology,28.27
VCYT,VCYT US Equity,VERACYTE INC,Health Care,Biotechnology,27.88
MRNA,MRNA US Equity,MODERNA INC,Health Care,Biotechnology,27.68
CGON,CGON US Equity,CG ONCOLOGY INC,Health Care,Biotechnology,27.48
CPRX,CPRX US Equity,CATALYST PHARMAC,Health Care,Biotechnology,26.31
JANX,JANX US Equity,JANUX THERAPEUTI,Health Care,Biotechnology,26.24
PVLA,PVLA US Equity,PALVELLA THERAPE,Health Care,Biotechnology,26.23
CDTX,CDTX US Equity,CIDARA THERAPEUT,Health Care,Biotechnology,26.17
TECX,TECX US Equity,TECTONIC THERAPE,Health Care,Biotechnology,25.16
XOMA,XOMA US Equity,XOMA ROYALTY COR,Health Care,Biotechnology,25
AVBP,AVBP US Equity,ARRIVENT BIOPHAR,Health Care,Biotechnology,24.5
ANAB,ANAB US Equity,ANAPTYSBIO INC,Health Care,Biotechnology,23.97
IDYA,IDYA US Equity,IDEAYA BIOSCIENC,Health Care,Biotechnology,22.63
VERA,VERA US Equity,VERA THERAPEUTIC,Health Care,Biotechnology,22.62
LIMN,LIMN US Equity,LIMINATUS PHAR-A,Health Care,Biotechnology,22.42
ACAD,ACAD US Equity,ACADIA PHARMACEU,Health Care,Biotechnology,22.2
SMMT,SMMT US Equity,SUMMIT THERAPEUT,Health Care,Biotechnology,22.08
NGNE,NGNE US Equity,NEUROGENE INC,Health Care,Biotechnology,21.58
RIGL,RIGL US Equity,RIGEL PHARMACEUT,Health Care,Biotechnology,21.56
CLDX,CLDX US Equity,CELLDEX THERAPEU,Health Care,Biotechnology,20.92
ADMA,ADMA US Equity,ADMA BIOLOGICS I,Health Care,Biotechnology,20.86
CDNA,CDNA US Equity,CAREDX INC,Health Care,Biotechnology,19.85
APLS,APLS US Equity,APELLIS PHARMACE,Health Care,Biotechnology,19.58
PRTC,PRTC US Equity,PURETECH HE-ADR,Health Care,Biotechnology,19.1
TRML,TRML US Equity,TOURMALINE BIO I,Health Care,Biotechnology,19
DNTH,DNTH US Equity,DIANTHUS THERAPE,Health Care,Biotechnology,18.75
SYRE,SYRE US Equity,SPYRE THERAPEUTI,Health Care,Biotechnology,18.56
SION,SION US Equity,SIONNA THERAPEUT,Health Care,Biotechnology,18.26
BEAM,BEAM US Equity,BEAM THERAPEUTIC,Health Care,Biotechnology,18.08
ASMB,ASMB US Equity,ASSEMBLY BIOSCIE,Health Care,Biotechnology,17.25
ARWR,ARWR US Equity,ARROWHEAD PHARMA,Health Care,Biotechnology,16.97
BHVN,BHVN US Equity,BIOHAVEN LTD,Health Care,Biotechnology,16.79
IMVT,IMVT US Equity,IMMUNOVANT INC,Health Care,Biotechnology,16.74
VTVT,VTVT US Equity,VTV THERAPEUTI-A,Health Care,Biotechnology,16.59
BNTC,BNTC US Equity,BENITEC BIOPHARM,Health Care,Biotechnology,16.18
MLYS,MLYS US Equity,MINERALYS THERAP,Health Care,Biotechnology,16.03
KRRO,KRRO US Equity,KORRO BIO INC,Health Care,Biotechnology,15.85
VRDN,VRDN US Equity,VIRIDIAN THERAPE,Health Care,Biotechnology,15.42
INBX,INBX US Equity,INHIBRX BI,Health Care,Biotechnology,15.37
DNLI,DNLI US Equity,DENALI THERAPEUT,Health Care,Biotechnology,15.26
TVTX,TVTX US Equity,TRAVERE THERAPEU,Health Care,Biotechnology,15.13
DYN,DYN US Equity,DYNE THERAPEUTIC,Health Care,Biotechnology,14.78
SPRY,SPRY US Equity,ARS PHARMACEUTIC,Health Care,Biotechnology,14.69
KALV,KALV US Equity,KALVISTA PHARMAC,Health Care,Biotechnology,14.21
EXOZ,EXOZ US Equity,EXOZYMES INC,Health Care,Biotechnology,13.96
ARQT,ARQT US Equity,ARCUTIS BIOTHERA,Health Care,Biotechnology,13.89
CAPR,CAPR US Equity,CAPRICOR THERAPE,Health Care,Biotechnology,13.89
KROS,KROS US Equity,KEROS THERAPEUTI,Health Care,Biotechnology,13.75
ORKA,ORKA US Equity,ORUKA THERAPEUTI,Health Care,Biotechnology,13.19
ZYME,ZYME US Equity,ZYMEWORKS INC,Health Care,Biotechnology,13.07
CELC,CELC US Equity,CELCUITY INC,Health Care,Biotechnology,12.92
ARCT,ARCT US Equity,ARCTURUS THERAPE,Health Care,Biotechnology,12.9
NRIX,NRIX US Equity,NURIX THERAPEUTI,Health Care,Biotechnology,12.79
BCAX,BCAX US Equity,BICARA THERAPEUT,Health Care,Biotechnology,12.58
FBRX,FBRX US Equity,FORTE BIOSCIENCE,Health Care,Biotechnology,12.25
CNTA,CNTA US Equity,CENTESSA PHARMAC,Health Care,Biotechnology,12.12
ZBIO,ZBIO US Equity,ZENAS BIOPHARMA,Health Care,Biotechnology,11.94
UPB,UPB US Equity,UPSTREAM BIO INC,Health Care,Biotechnology,11.59
ANIK,ANIK US Equity,ANIKA THERAPEUTI,Health Care,Biotechnology,11.55
ROIV,ROIV US Equity,ROIVANT SCIENCES,Health Care,Biotechnology,11.37
STOK,STOK US Equity,STOKE THERAPEUTI,Health Care,Biotechnology,11.36
SNDX,SNDX US Equity,SYNDAX PHARMACEU,Health Care,Biotechnology,11.24
BCRX,BCRX US Equity,BIOCRYST PHARM,Health Care,Biotechnology,11.01
LYEL,LYEL US Equity,LYELL IMMUNOPHAR,Health Care,Biotechnology,10.8
RNAC,RNAC US Equity,CARTESIAN THERAP,Health Care,Biotechnology,10.77
TYRA,TYRA US Equity,TYRA BIOSCIENCES,Health Care,Biotechnology,10.71
DVAX,DVAX US Equity,DYNAVAX TECHNOLO,Health Care,Biotechnology,10.43
ETNB,ETNB US Equity,89BIO INC,Health Care,Biotechnology,10.28
REPL,REPL US Equity,REPLIMUNE GROUP,Health Care,Biotechnology,10.13
ITOS,ITOS US Equity,ITEOS THERAPEUTI,Health Care,Biotechnology,10.03
RCUS,RCUS US Equity,ARCUS BIOSCIENCE,Health Care,Biotechnology,10.02
RGNX,RGNX US Equity,REGENXBIO INC,Health Care,Biotechnology,9.81
ORIC,ORIC US Equity,ORIC PHARMACEUTI,Health Care,Biotechnology,9.75
XNCR,XNCR US Equity,XENCOR INC,Health Care,Biotechnology,9.74
GLSI,GLSI US Equity,GREENWICH LIFESC,Health Care,Biotechnology,9.64
XCUR,XCUR US Equity,EXICURE INC,Health Care,Biotechnology,9.62
IMNM,IMNM US Equity,IMMUNOME INC,Health Care,Biotechnology,9.57
CRBP,CRBP US Equity,CORBUS PHARMACEU,Health Care,Biotechnology,9.24
COEP,COEP US Equity,COEPTIS THERAPEU,Health Care,Biotechnology,9.14
ATRA,ATRA US Equity,ATARA BIOTHERAPE,Health Care,Biotechnology,9.12
CGEM,CGEM US Equity,CULLINAN THERAPE,Health Care,Biotechnology,9.03
NVCT,NVCT US Equity,NUVECTIS PHARMA,Health Care,Biotechnology,9.02
GYRE,GYRE US Equity,GYRE THERAPEUTIC,Health Care,Biotechnology,9
SRZN,SRZN US Equity,SURROZEN INC,Health Care,Biotechnology,8.94
TPST,TPST US Equity,TEMPEST THERAPEU,Health Care,Biotechnology,8.88
ACTU,ACTU US Equity,ACTUATE THERAPEU,Health Care,Biotechnology,8.6
NTLA,NTLA US Equity,INTELLIA THERAPE,Health Care,Biotechnology,8.47
FENC,FENC US Equity,FENNEC PHARMACEU,Health Care,Biotechnology,8.31
RGLS,RGLS US Equity,REGULUS THERAPEU,Health Care,Biotechnology,8.3
MCRB,MCRB US Equity,SERES THERAPEUTI,Health Care,Biotechnology,8.26
TRDA,TRDA US Equity,ENTRADA THERAPEU,Health Care,Biotechnology,8.26
AVXL,AVXL US Equity,ANAVEX LIFE SCIE,Health Care,Biotechnology,8.12
ELTX,ELTX US Equity,ELICIO THERAPEUT,Health Care,Biotechnology,8.02
INMB,INMB US Equity,INMUNE BIO INC,Health Care,Biotechnology,7.88
VIGL,VIGL US Equity,VIGIL NEUROSCIEN,Health Care,Biotechnology,7.88
CRVO,CRVO US Equity,CERVOMED INC,Health Care,Biotechnology,7.72
ENTA,ENTA US Equity,ENANTA PHARMACEU,Health Care,Biotechnology,7.58
INKT,INKT US Equity,MINK THERAPEUTIC,Health Care,Biotechnology,7.58
COGT,COGT US Equity,COGENT BIOSCIENC,Health Care,Biotechnology,7.42
RNAZ,RNAZ US Equity,TRANSCODE THERAP,Health Care,Biotechnology,7.37
XGN,XGN US Equity,EXAGEN INC,Health Care,Biotechnology,7.36
ALGS,ALGS US Equity,ALIGOS THERAPEUT,Health Care,Biotechnology,7.3
NVAX,NVAX US Equity,NOVAVAX INC,Health Care,Biotechnology,7.2
NEUP,NEUP US Equity,NEUPHORIA THERAP,Health Care,Biotechnology,7.18
JBIO,JBIO US Equity,JADE BIOSCIENCES,Health Care,Biotechnology,7.06
URGN,URGN US Equity,UROGEN PHARMA LT,Health Care,Biotechnology,7.05
SAGE,SAGE US Equity,SAGE THERAPEUTIC,Health Care,Biotechnology,6.99
DAWN,DAWN US Equity,DAY ONE BIOPHARM,Health Care,Biotechnology,6.98
AURA,AURA US Equity,AURA BIOSCIENCES,Health Care,Biotechnology,6.97
MGTX,MGTX US Equity,MEIRAGTX HOLDING,Health Care,Biotechnology,6.86
KURA,KURA US Equity,KURA ONCOLOGY IN,Health Care,Biotechnology,6.81
EBS,EBS US Equity,EMERGENT BIOSOLU,Health Care,Biotechnology,6.75
APLM,APLM US Equity,APOLLOMICS INC,Health Care,Biotechnology,6.74
ALT,ALT US Equity,ALTIMMUNE INC,Health Care,Biotechnology,6.74
BOLT,BOLT US Equity,BOLT BIOTHERAPEU,Health Care,Biotechnology,6.64
MDXG,MDXG US Equity,MIMEDX GROUP INC,Health Care,Biotechnology,6.53
ABEO,ABEO US Equity,ABEONA THERAPEUT,Health Care,Biotechnology,6.46
VERV,VERV US Equity,VERVE THERAPEUTI,Health Care,Biotechnology,6.39
ICCC,ICCC US Equity,IMMUCELL CORP,Health Care,Biotechnology,6.26
VSTM,VSTM US Equity,VERASTEM INC,Health Care,Biotechnology,6.12
FOLD,FOLD US Equity,AMICUS THERAPEUT,Health Care,Biotechnology,6.11
RCEL,RCEL US Equity,AVITA MEDICAL IN,Health Care,Biotechnology,5.99
SGMT,SGMT US Equity,SAGIMET BIOSCI-A,Health Care,Biotechnology,5.94
SER,SER US Equity,SERINA THERAPEUT,Health Care,Biotechnology,5.89
CADL,CADL US Equity,CANDEL THERAPEUT,Health Care,Biotechnology,5.85
TENX,TENX US Equity,TENAX THERAPEUTI,Health Care,Biotechnology,5.78
JSPR,JSPR US Equity,JASPER THERAPEUT,Health Care,Biotechnology,5.77
ATXS,ATXS US Equity,ASTRIA THERAPEUT,Health Care,Biotechnology,5.71
COYA,COYA US Equity,COYA THERAPEUTIC,Health Care,Biotechnology,5.63
TLSI,TLSI US Equity,TRISALUS LIFE SC,Health Care,Biotechnology,5.58
BBLG,BBLG US Equity,BONE BIOLOGICS C,Health Care,Biotechnology,5.56
ATYR,ATYR US Equity,ATYR PHARMA INC,Health Care,Biotechnology,5.5
HCWB,HCWB US Equity,HCW BIOLOGICS IN,Health Care,Biotechnology,5.49
RXRX,RXRX US Equity,RECURSION PHAR-A,Health Care,Biotechnology,5.45
VIR,VIR US Equity,VIR BIOTECHNOLOG,Health Care,Biotechnology,5.42
AGEN,AGEN US Equity,AGENUS INC,Health Care,Biotechnology,5.37
MYGN,MYGN US Equity,MYRIAD GENETICS,Health Care,Biotechnology,5.23
DTIL,DTIL US Equity,PRECISION BIOSCI,Health Care,Biotechnology,5.2
YMAB,YMAB US Equity,Y-MABS THERAPEUT,Health Care,Biotechnology,5.11
GLUE,GLUE US Equity,MONTE ROSA THERA,Health Care,Biotechnology,5.08
DWTX,DWTX US Equity,DOGWOOD THERAPEU,Health Care,Biotechnology,4.93
SLDB,SLDB US Equity,SOLID BIOSCIENCE,Health Care,Biotechnology,4.83
AVTX,AVTX US Equity,AVALO THERAPEUTI,Health Care,Biotechnology,4.82
KALA,KALA US Equity,KALA BIO INC,Health Care,Biotechnology,4.74
KZR,KZR US Equity,KEZAR LIFE SCIEN,Health Care,Biotechnology,4.68
APVO,APVO US Equity,APTEVO THERAPE,Health Care,Biotechnology,4.67
VNDA,VNDA US Equity,VANDA PHARMACEUT,Health Care,Biotechnology,4.66
FHTX,FHTX US Equity,FOGHORN THERAPEU,Health Care,Biotechnology,4.63
LXEO,LXEO US Equity,LEXEO THERAPEUTI,Health Care,Biotechnology,4.61
