ticker_id,ticker,ticker-full,short-name,sector,industry
2562,ROG,ROG US Equity,ROGERS CORP,Information Technology,"Electronic Equipment, Instruments & Components"
2563,SANM,SANM US Equity,SANMINA CORP,Information Technology,"Electronic Equipment, Instruments & Components"
2564,SCSC,SCSC US Equity,SCANSOURCE INC,Information Technology,"Electronic Equipment, Instruments & Components"
2565,SGMA,SGMA US Equity,SIGMATRON INTL,Information Technology,"Electronic Equipment, Instruments & Components"
2566,SMRT,SMRT US Equity,SMARTRENT INC,Information Technology,"Electronic Equipment, Instruments & Components"
2567,SNX,SNX US Equity,TD SYNNEX CORP,Information Technology,"Electronic Equipment, Instruments & Components"
2568,SOBR,SOBR US Equity,SOBR SAFE INC,Information Technology,"Electronic Equipment, Instruments & Components"
2569,SOTK,SOTK US Equity,SONO-TEK CORP,Information Technology,"Electronic Equipment, Instruments & Components"
2570,STAI,STAI US Equity,SCANTECH AI SYST,Information Technology,"Electronic Equipment, Instruments & Components"
2571,TAIT,TAIT US Equity,TAITRON COMPONEN,Information Technology,"Electronic Equipment, Instruments & Components"
2572,TDY,TDY US Equity,TELEDYNE TECH,Information Technology,"Electronic Equipment, Instruments & Components"
2573,TRMB,TRMB US Equity,TRIMBLE INC,Information Technology,"Electronic Equipment, Instruments & Components"
2574,TTMI,TTMI US Equity,TTM TECHNOLOGIES,Information Technology,"Electronic Equipment, Instruments & Components"
2575,UMAC,UMAC US Equity,UNUSUAL MACHINES,Information Technology,"Electronic Equipment, Instruments & Components"
2576,UUU,UUU US Equity,UNIVERSAL SECUR,Information Technology,"Electronic Equipment, Instruments & Components"
2577,VNT,VNT US Equity,VONTIER CORP,Information Technology,"Electronic Equipment, Instruments & Components"
2578,VPG,VPG US Equity,VISHAY PRECI,Information Technology,"Electronic Equipment, Instruments & Components"
2579,VRME,VRME US Equity,VERIFYME INC,Information Technology,"Electronic Equipment, Instruments & Components"
2580,VSH,VSH US Equity,VISHAY INTERTECH,Information Technology,"Electronic Equipment, Instruments & Components"
2581,VUZI,VUZI US Equity,VUZIX CORP,Information Technology,"Electronic Equipment, Instruments & Components"
2582,WRAP,WRAP US Equity,WRAP TECHNOLOGIE,Information Technology,"Electronic Equipment, Instruments & Components"
2583,ZBRA,ZBRA US Equity,ZEBRA TECH CORP,Information Technology,"Electronic Equipment, Instruments & Components"
2584,AKAM,AKAM US Equity,AKAMAI TECHNOLOG,Information Technology,IT Services
2585,APLD,APLD US Equity,APPLIED DIGITAL,Information Technology,IT Services
2586,ASGN,ASGN US Equity,ASGN INC,Information Technology,IT Services
2587,BASE,BASE US Equity,COUCHBASE INC,Information Technology,IT Services
2588,BBAI,BBAI US Equity,BIGBEAR.AI HOLDI,Information Technology,IT Services
2589,BIGC,BIGC US Equity,BIGCOMMERCE-1,Information Technology,IT Services
2590,BLZE,BLZE US Equity,BACKBLAZE INC-A,Information Technology,IT Services
2591,BNAI,BNAI US Equity,BRAND ENGAGEMENT,Information Technology,IT Services
2592,CISO,CISO US Equity,CISO GLOBAL INC,Information Technology,IT Services
2593,CRWV,CRWV US Equity,COREWEAVE I-CL A,Information Technology,IT Services
2594,CSAI,CSAI US Equity,CLOUDASTRUCTURE,Information Technology,IT Services
2595,CSPI,CSPI US Equity,CSP INC,Information Technology,IT Services
2596,CTM,CTM US Equity,CASTELLUM INC,Information Technology,IT Services
2597,CTSH,CTSH US Equity,COGNIZANT TECH-A,Information Technology,IT Services
2598,CXDO,CXDO US Equity,CREXENDO INC,Information Technology,IT Services
2599,DOCN,DOCN US Equity,DIGITALOCEAN HOL,Information Technology,IT Services
2600,DOX,DOX US Equity,AMDOCS LTD,Information Technology,IT Services
2601,DTST,DTST US Equity,DATA STORAGE COR,Information Technology,IT Services
2602,DXC,DXC US Equity,DXC TECHNOLOGY C,Information Technology,IT Services
2603,EPAM,EPAM US Equity,EPAM SYSTEMS INC,Information Technology,IT Services
2604,FSLY,FSLY US Equity,FASTLY INC -CL A,Information Technology,IT Services
2605,GDDY,GDDY US Equity,GODADDY INC-A,Information Technology,IT Services
2606,GDYN,GDYN US Equity,GRID DYNAMICS HO,Information Technology,IT Services
2607,HCKT,HCKT US Equity,HACKETT GROUP,Information Technology,IT Services
2608,IBM,IBM US Equity,IBM,Information Technology,IT Services
2609,III,III US Equity,INFORMATION SERV,Information Technology,IT Services
2610,IT,IT US Equity,GARTNER INC,Information Technology,IT Services
2611,KD,KD US Equity,KYNDRYL HOLDINGS,Information Technology,IT Services
2612,MDB,MDB US Equity,MONGODB INC,Information Technology,IT Services
2613,NET,NET US Equity,CLOUDFLARE INC-A,Information Technology,IT Services
2614,OKTA,OKTA US Equity,OKTA INC,Information Technology,IT Services
2615,RSSS,RSSS US Equity,RESEARCH SOLUTIO,Information Technology,IT Services
2616,RXT,RXT US Equity,RACKSPACE TECHNO,Information Technology,IT Services
2617,SNOW,SNOW US Equity,SNOWFLAKE INC-A,Information Technology,IT Services
2618,TSSI,TSSI US Equity,TSS INC,Information Technology,IT Services
2619,TWLO,TWLO US Equity,TWILIO INC - A,Information Technology,IT Services
2620,UIS,UIS US Equity,UNISYS CORP,Information Technology,IT Services
2621,VRAR,VRAR US Equity,GLIMPSE GROUP IN,Information Technology,IT Services
2622,VRSN,VRSN US Equity,VERISIGN INC,Information Technology,IT Services
2623,WYY,WYY US Equity,WIDEPOINT CORP,Information Technology,IT Services
2624,XTIA,XTIA US Equity,XTI AEROSPACE IN,Information Technology,IT Services
2625,ACLS,ACLS US Equity,AXCELIS TECH INC,Information Technology,Semiconductors & Semiconductor Equipment
2626,ACMR,ACMR US Equity,ACM RESEARCH-A,Information Technology,Semiconductors & Semiconductor Equipment
2627,ADI,ADI US Equity,ANALOG DEVICES,Information Technology,Semiconductors & Semiconductor Equipment
2628,AEHR,AEHR US Equity,AEHR TEST SYSTEM,Information Technology,Semiconductors & Semiconductor Equipment
2629,ALAB,ALAB US Equity,ASTERA LABS INC,Information Technology,Semiconductors & Semiconductor Equipment
2630,ALGM,ALGM US Equity,ALLEGRO MICROSYS,Information Technology,Semiconductors & Semiconductor Equipment
2631,ALMU,ALMU US Equity,AELUMA INC,Information Technology,Semiconductors & Semiconductor Equipment
2632,AMAT,AMAT US Equity,APPLIED MATERIAL,Information Technology,Semiconductors & Semiconductor Equipment
2633,AMBA,AMBA US Equity,AMBARELLA INC,Information Technology,Semiconductors & Semiconductor Equipment
2634,AMD,AMD US Equity,ADV MICRO DEVICE,Information Technology,Semiconductors & Semiconductor Equipment
2635,AMKR,AMKR US Equity,AMKOR TECH INC,Information Technology,Semiconductors & Semiconductor Equipment
2636,AOSL,AOSL US Equity,ALPHA & OMEGA SE,Information Technology,Semiconductors & Semiconductor Equipment
2637,ASTI,ASTI US Equity,ASCENT SOLAR TEC,Information Technology,Semiconductors & Semiconductor Equipment
2638,ASYS,ASYS US Equity,AMTECH SYS INC,Information Technology,Semiconductors & Semiconductor Equipment
2639,ATOM,ATOM US Equity,ATOMERA INC,Information Technology,Semiconductors & Semiconductor Equipment
2640,AVGO,AVGO US Equity,BROADCOM INC,Information Technology,Semiconductors & Semiconductor Equipment
2641,AXTI,AXTI US Equity,AXT INC,Information Technology,Semiconductors & Semiconductor Equipment
2642,BZAI,BZAI US Equity,BLAIZE HOLDINGS,Information Technology,Semiconductors & Semiconductor Equipment
2643,CEVA,CEVA US Equity,CEVA INC,Information Technology,Semiconductors & Semiconductor Equipment
2644,COHU,COHU US Equity,COHU INC,Information Technology,Semiconductors & Semiconductor Equipment
2645,CRDO,CRDO US Equity,CREDO TECHNOLOGY,Information Technology,Semiconductors & Semiconductor Equipment
2646,CRUS,CRUS US Equity,CIRRUS LOGIC INC,Information Technology,Semiconductors & Semiconductor Equipment
2647,CVV,CVV US Equity,CVD EQUIPMENT CO,Information Technology,Semiconductors & Semiconductor Equipment
2648,DIOD,DIOD US Equity,DIODES INC,Information Technology,Semiconductors & Semiconductor Equipment
2649,DVLT,DVLT US Equity,DATAVAULT AI INC,Information Technology,Semiconductors & Semiconductor Equipment
2650,ENPH,ENPH US Equity,ENPHASE ENERGY,Information Technology,Semiconductors & Semiconductor Equipment
2651,ENTG,ENTG US Equity,ENTEGRIS INC,Information Technology,Semiconductors & Semiconductor Equipment
2652,FORM,FORM US Equity,FORMFACTOR INC,Information Technology,Semiconductors & Semiconductor Equipment
2653,FSLR,FSLR US Equity,FIRST SOLAR INC,Information Technology,Semiconductors & Semiconductor Equipment
2654,GCTS,GCTS US Equity,GCT SEMICONDUCTO,Information Technology,Semiconductors & Semiconductor Equipment
2655,GFS,GFS US Equity,GLOBALFOUNDRIES,Information Technology,Semiconductors & Semiconductor Equipment
2656,GSIT,GSIT US Equity,GSI TECHNOLOGY,Information Technology,Semiconductors & Semiconductor Equipment
2657,ICHR,ICHR US Equity,ICHOR HOLDINGS L,Information Technology,Semiconductors & Semiconductor Equipment
2658,INDI,INDI US Equity,INDIE SEMICOND-A,Information Technology,Semiconductors & Semiconductor Equipment
2659,INTC,INTC US Equity,INTEL CORP,Information Technology,Semiconductors & Semiconductor Equipment
2660,INTT,INTT US Equity,INTEST CORP,Information Technology,Semiconductors & Semiconductor Equipment
2661,KLAC,KLAC US Equity,KLA CORP,Information Technology,Semiconductors & Semiconductor Equipment
2662,KOPN,KOPN US Equity,KOPIN CORP,Information Technology,Semiconductors & Semiconductor Equipment
2663,LRCX,LRCX US Equity,LAM RESEARCH,Information Technology,Semiconductors & Semiconductor Equipment
2664,LSCC,LSCC US Equity,LATTICE SEMICOND,Information Technology,Semiconductors & Semiconductor Equipment
2665,MCHP,MCHP US Equity,MICROCHIP TECH,Information Technology,Semiconductors & Semiconductor Equipment
2666,MKSI,MKSI US Equity,MKS INC,Information Technology,Semiconductors & Semiconductor Equipment
2667,MOBX,MOBX US Equity,MOBIX LABS INC,Information Technology,Semiconductors & Semiconductor Equipment
2668,MPWR,MPWR US Equity,MONOLITHIC POWER,Information Technology,Semiconductors & Semiconductor Equipment
2669,MRAM,MRAM US Equity,EVERSPIN TECHNOL,Information Technology,Semiconductors & Semiconductor Equipment
2670,MRVL,MRVL US Equity,MARVELL TECHNOLO,Information Technology,Semiconductors & Semiconductor Equipment
2671,MTSI,MTSI US Equity,MACOM TECHNOLOGY,Information Technology,Semiconductors & Semiconductor Equipment
2672,MU,MU US Equity,MICRON TECH,Information Technology,Semiconductors & Semiconductor Equipment
2673,MXL,MXL US Equity,MAXLINEAR,Information Technology,Semiconductors & Semiconductor Equipment
2674,NVDA,NVDA US Equity,NVIDIA CORP,Information Technology,Semiconductors & Semiconductor Equipment
2675,NVEC,NVEC US Equity,NVE CORP,Information Technology,Semiconductors & Semiconductor Equipment
2676,NVTS,NVTS US Equity,NAVITAS SEMICOND,Information Technology,Semiconductors & Semiconductor Equipment
2677,OLED,OLED US Equity,UNIVERSAL DISPLA,Information Technology,Semiconductors & Semiconductor Equipment
2678,ON,ON US Equity,ON SEMICONDUCTOR,Information Technology,Semiconductors & Semiconductor Equipment
2679,ONTO,ONTO US Equity,ONTO INNOVATION,Information Technology,Semiconductors & Semiconductor Equipment
2680,PDFS,PDFS US Equity,PDF SOLUTIONS,Information Technology,Semiconductors & Semiconductor Equipment
2681,PENG,PENG US Equity,PENGUIN SOLUTION,Information Technology,Semiconductors & Semiconductor Equipment
2682,PI,PI US Equity,IMPINJ INC,Information Technology,Semiconductors & Semiconductor Equipment
2683,PLAB,PLAB US Equity,PHOTRONICS INC,Information Technology,Semiconductors & Semiconductor Equipment
2684,POWI,POWI US Equity,POWER INTEGRATIO,Information Technology,Semiconductors & Semiconductor Equipment
2685,PRSO,PRSO US Equity,PERASO INC,Information Technology,Semiconductors & Semiconductor Equipment
2686,PXLW,PXLW US Equity,PIXELWORKS INC,Information Technology,Semiconductors & Semiconductor Equipment
2687,QCOM,QCOM US Equity,QUALCOMM INC,Information Technology,Semiconductors & Semiconductor Equipment
2688,QRVO,QRVO US Equity,QORVO INC,Information Technology,Semiconductors & Semiconductor Equipment
2689,QUIK,QUIK US Equity,QUICKLOGIC CORP,Information Technology,Semiconductors & Semiconductor Equipment
2690,RGTI,RGTI US Equity,RIGETTI COMPUTIN,Information Technology,Semiconductors & Semiconductor Equipment
2691,RMBS,RMBS US Equity,RAMBUS INC,Information Technology,Semiconductors & Semiconductor Equipment
2692,SITM,SITM US Equity,SITIME CORP,Information Technology,Semiconductors & Semiconductor Equipment
2693,SKYT,SKYT US Equity,SKYWATER TECHNOL,Information Technology,Semiconductors & Semiconductor Equipment
2694,SLAB,SLAB US Equity,SILICON LABS,Information Technology,Semiconductors & Semiconductor Equipment
2695,SMTC,SMTC US Equity,SEMTECH CORP,Information Technology,Semiconductors & Semiconductor Equipment
2696,SWKS,SWKS US Equity,SKYWORKS SOLUTIO,Information Technology,Semiconductors & Semiconductor Equipment
2697,SYNA,SYNA US Equity,SYNAPTICS INC,Information Technology,Semiconductors & Semiconductor Equipment
2698,TER,TER US Equity,TERADYNE INC,Information Technology,Semiconductors & Semiconductor Equipment
2699,TRT,TRT US Equity,TRIO-TECH INTL,Information Technology,Semiconductors & Semiconductor Equipment
2700,TXN,TXN US Equity,TEXAS INSTRUMENT,Information Technology,Semiconductors & Semiconductor Equipment
2701,UCTT,UCTT US Equity,ULTRA CLEAN HOLD,Information Technology,Semiconductors & Semiconductor Equipment
2702,VECO,VECO US Equity,VEECO INSTRUMENT,Information Technology,Semiconductors & Semiconductor Equipment
2703,WOLF,WOLF US Equity,WOLFSPEED INC,Information Technology,Semiconductors & Semiconductor Equipment
2704,ACCS,ACCS US Equity,ACCESS NEWSWIRE,Information Technology,Software
2705,ACIW,ACIW US Equity,ACI WORLDWIDE IN,Information Technology,Software
2706,ADBE,ADBE US Equity,ADOBE INC,Information Technology,Software
2707,ADEA,ADEA US Equity,ADEIA INC,Information Technology,Software
2708,ADSK,ADSK US Equity,AUTODESK INC,Information Technology,Software
2709,AEYE,AEYE US Equity,AUDIOEYE INC,Information Technology,Software
2710,AGYS,AGYS US Equity,AGILYSYS INC,Information Technology,Software
2711,AI,AI US Equity,C3.AI INC-A,Information Technology,Software
2712,AIP,AIP US Equity,ARTERIS INC,Information Technology,Software
2713,AISP,AISP US Equity,AIRSHIP AI HOLDI,Information Technology,Software
2714,ALKT,ALKT US Equity,ALKAMI TECHNOLOG,Information Technology,Software
2715,ALRM,ALRM US Equity,ALARM.COM HOLDIN,Information Technology,Software
2716,AMOD,AMOD US Equity,ALPHA MODUS HOLD,Information Technology,Software
2717,AMPL,AMPL US Equity,AMPLITUDE-CL A,Information Technology,Software
2718,ANSS,ANSS US Equity,ANSYS INC,Information Technology,Software
2719,APP,APP US Equity,APPLOVIN CO-CL A,Information Technology,Software
2720,APPF,APPF US Equity,APPFOLIO INC - A,Information Technology,Software
2721,APPN,APPN US Equity,APPIAN CORP-A,Information Technology,Software
2722,APPS,APPS US Equity,DIGITAL TURBINE,Information Technology,Software
2723,ASAN,ASAN US Equity,ASANA INC- CL A,Information Technology,Software
2724,ATEN,ATEN US Equity,A10 NETWORKS INC,Information Technology,Software
2725,AUID,AUID US Equity,AUTHID INC,Information Technology,Software
2726,AUR,AUR US Equity,AURORA INNOVATIO,Information Technology,Software
2727,AUUD,AUUD US Equity,AUDDIA INC,Information Technology,Software
2728,AVPT,AVPT US Equity,AVEPOINT INC,Information Technology,Software
2729,AWRE,AWRE US Equity,AWARE INC,Information Technology,Software
2730,BILL,BILL US Equity,BILL HOLDINGS IN,Information Technology,Software
2731,BKYI,BKYI US Equity,BIO-KEY INTERNAT,Information Technology,Software
2732,BL,BL US Equity,BLACKLINE INC,Information Technology,Software
2733,BLIN,BLIN US Equity,BRIDGELINE DIGIT,Information Technology,Software
2734,BLKB,BLKB US Equity,BLACKBAUD INC,Information Technology,Software
2735,BLND,BLND US Equity,BLEND LABS INC-A,Information Technology,Software
2736,BNZI,BNZI US Equity,BANZAI INTERNATI,Information Technology,Software
2737,BOX,BOX US Equity,BOX INC- CLASS A,Information Technology,Software
2738,BRZE,BRZE US Equity,BRAZE INC-A,Information Technology,Software
2739,BSY,BSY US Equity,BENTLEY SYSTEM-B,Information Technology,Software
2740,BTCS,BTCS US Equity,BTCS INC,Information Technology,Software
2741,CCCS,CCCS US Equity,CCC INTELLIGENT,Information Technology,Software
2742,CCRD,CCRD US Equity,CORECARD CORP,Information Technology,Software
2743,CCSI,CCSI US Equity,CONSENSUS CLOUD,Information Technology,Software
2744,CDNS,CDNS US Equity,CADENCE DESIGN,Information Technology,Software
2745,CFLT,CFLT US Equity,CONFLUENT INC-A,Information Technology,Software
2746,CRM,CRM US Equity,SALESFORCE INC,Information Technology,Software
2747,CRNC,CRNC US Equity,CERENCE INC,Information Technology,Software
2748,CRWD,CRWD US Equity,CROWDSTRIKE HO-A,Information Technology,Software
2749,CVLT,CVLT US Equity,COMMVAULT SYSTEM,Information Technology,Software
2750,CWAN,CWAN US Equity,CLEARWATER AN-A,Information Technology,Software
2751,CXAI,CXAI US Equity,CXAPP INC,Information Technology,Software
2752,CXM,CXM US Equity,SPRINKLR INC-A,Information Technology,Software
2753,CYN,CYN US Equity,CYNGN INC,Information Technology,Software
2754,DATS,DATS US Equity,DATCHAT INC,Information Technology,Software
2755,DBX,DBX US Equity,DROPBOX INC-A,Information Technology,Software
2756,DDOG,DDOG US Equity,DATADOG INC-A,Information Technology,Software
2757,DJCO,DJCO US Equity,DAILY JOURNAL,Information Technology,Software
2758,DLB,DLB US Equity,DOLBY LABORATO-A,Information Technology,Software
2759,DMRC,DMRC US Equity,DIGIMARC CORP,Information Technology,Software
2760,DOCU,DOCU US Equity,DOCUSIGN INC,Information Technology,Software
2761,DOMO,DOMO US Equity,DOMO INC- CL B,Information Technology,Software
2762,DSP,DSP US Equity,VIANT TECHNOLO-A,Information Technology,Software
2763,DT,DT US Equity,DYNATRACE INC,Information Technology,Software
2764,DUOT,DUOT US Equity,DUOS TECHNOLOGIE,Information Technology,Software
2765,EGAN,EGAN US Equity,EGAIN CORP,Information Technology,Software
2766,EGHT,EGHT US Equity,8X8 INC,Information Technology,Software
2767,ESTC,ESTC US Equity,ELASTIC NV,Information Technology,Software
2768,ETWO,ETWO US Equity,E2OPEN PARENT HO,Information Technology,Software
2769,EVCM,EVCM US Equity,EVERCOMMERCE INC,Information Technology,Software
2770,EXFY,EXFY US Equity,EXPENSIFY INC-A,Information Technology,Software
2771,EXOD,EXOD US Equity,EXODUS MOVEMEN-A,Information Technology,Software
2772,FATN,FATN US Equity,FATPIPE INC/UT,Information Technology,Software
2773,FIVN,FIVN US Equity,FIVE9 INC,Information Technology,Software
2774,FOXO,FOXO US Equity,FOXO TECHNOLOGIE,Information Technology,Software
2775,FROG,FROG US Equity,JFROG LTD,Information Technology,Software
2776,FRSH,FRSH US Equity,FRESHWORKS-CL A,Information Technology,Software
2777,FTNT,FTNT US Equity,FORTINET INC,Information Technology,Software
2778,GEN,GEN US Equity,GEN DIGITAL INC,Information Technology,Software
2779,GENVR,GENVR US Equity,GEN DIGITAL-CVR,Information Technology,Software
2780,GRYP,GRYP US Equity,GRYPHON DIGITAL,Information Technology,Software
2781,GTLB,GTLB US Equity,GITLAB INC-CL A,Information Technology,Software
2782,GWRE,GWRE US Equity,GUIDEWIRE SOFTWA,Information Technology,Software
2783,HOLO,HOLO US Equity,MICROCLOUD HOLOG,Information Technology,Software
2784,HUBS,HUBS US Equity,HUBSPOT INC,Information Technology,Software
2785,IDAI,IDAI US Equity,T STAMP INC-A,Information Technology,Software
2786,IDCC,IDCC US Equity,INTERDIGITAL INC,Information Technology,Software
2787,IDN,IDN US Equity,INTELLICHECK INC,Information Technology,Software
2788,IIIV,IIIV US Equity,I3 VERTICALS-A,Information Technology,Software
2789,INFA,INFA US Equity,INFORMATICA IN-A,Information Technology,Software
2790,INLX,INLX US Equity,INTELLINETICS IN,Information Technology,Software
2791,INTA,INTA US Equity,INTAPP INC,Information Technology,Software
2792,INTU,INTU US Equity,INTUIT INC,Information Technology,Software
2793,INTZ,INTZ US Equity,INTRUSION INC,Information Technology,Software
2794,INUV,INUV US Equity,INUVO INC,Information Technology,Software
2795,IOT,IOT US Equity,SAMSARA INC-CL A,Information Technology,Software
2796,IVDA,IVDA US Equity,IVEDA SOLUTIONS,Information Technology,Software
2797,JAMF,JAMF US Equity,JAMF HOLDING COR,Information Technology,Software
2798,KLTR,KLTR US Equity,KALTURA INC,Information Technology,Software
2799,KVYO,KVYO US Equity,KLAVIYO INC-A,Information Technology,Software
2800,LAW,LAW US Equity,CS DISCO INC,Information Technology,Software
2801,LIF,LIF US Equity,LIFE360 INC,Information Technology,Software
2802,LPSN,LPSN US Equity,LIVEPERSON INC,Information Technology,Software
2803,MANH,MANH US Equity,MANHATTAN ASSOC,Information Technology,Software
2804,MAPS,MAPS US Equity,WM TECHNOLOGY IN,Information Technology,Software
2805,MFH,MFH US Equity,MERCURITY FINTEC,Information Technology,Software
2806,MITK,MITK US Equity,MITEK SYSTEMS,Information Technology,Software
2807,MLNK,MLNK US Equity,MERIDIANLINK INC,Information Technology,Software
2808,MRIN,MRIN US Equity,MARIN SOFTWARE I,Information Technology,Software
2809,MSFT,MSFT US Equity,MICROSOFT CORP,Information Technology,Software
2810,MSTR,MSTR US Equity,MICROSTRATEGY,Information Technology,Software
2811,NABL,NABL US Equity,N-ABLE INC,Information Technology,Software
2812,NCNO,NCNO US Equity,NCINO INC,Information Technology,Software
2813,NN,NN US Equity,NEXTNAV INC,Information Technology,Software
2814,NOW,NOW US Equity,SERVICENOW INC,Information Technology,Software
2815,NTNX,NTNX US Equity,NUTANIX INC - A,Information Technology,Software
2816,NTRP,NTRP US Equity,NEXTTRIP INC,Information Technology,Software
2817,NTWK,NTWK US Equity,NETSOL TECH INC,Information Technology,Software
2818,NUKK,NUKK US Equity,NUKKLEUS INC,Information Technology,Software
2819,NUKKW,NUKKW US Equity,NUKKLEUS INC -CW,Information Technology,Software
2820,OBLG,OBLG US Equity,OBLONG INC,Information Technology,Software
2821,OLO,OLO US Equity,OLO INC - CL A,Information Technology,Software
2822,ONTF,ONTF US Equity,ON24 INC,Information Technology,Software
2823,OOMA,OOMA US Equity,OOMA INC,Information Technology,Software
2824,ORCL,ORCL US Equity,ORACLE CORP,Information Technology,Software
2825,OS,OS US Equity,ONESTREAM INC,Information Technology,Software
2826,OSPN,OSPN US Equity,ONESPAN INC,Information Technology,Software
2827,PANW,PANW US Equity,PALO ALTO NETWOR,Information Technology,Software
2828,PATH,PATH US Equity,UIPATH INC -CL A,Information Technology,Software
2829,PCOR,PCOR US Equity,PROCORE TECHNOLO,Information Technology,Software
2830,PD,PD US Equity,PAGERDUTY INC,Information Technology,Software
2831,PEGA,PEGA US Equity,PEGASYSTEMS INC,Information Technology,Software
2832,PGY,PGY US Equity,PAGAYA TECHNOL-A,Information Technology,Software
2833,PHUN,PHUN US Equity,PHUNWARE INC,Information Technology,Software
2834,PLTR,PLTR US Equity,PALANTIR TECHN-A,Information Technology,Software
2835,PRCH,PRCH US Equity,PORCH GROUP INC,Information Technology,Software
2836,PRGS,PRGS US Equity,PROGRESS SOFTWAR,Information Technology,Software
2837,PRO,PRO US Equity,PROS HOLDINGS IN,Information Technology,Software
2838,PTC,PTC US Equity,PTC INC,Information Technology,Software
2839,QLYS,QLYS US Equity,QUALYS INC,Information Technology,Software
2840,QTWO,QTWO US Equity,Q2 HOLDINGS INC,Information Technology,Software
2841,RAMP,RAMP US Equity,LIVERAMP HOLDING,Information Technology,Software
2842,RBRK,RBRK US Equity,RUBRIK INC-A,Information Technology,Software
2843,RDVT,RDVT US Equity,RED VIOLET INC,Information Technology,Software
2844,REKR,REKR US Equity,REKOR SYSTEMS IN,Information Technology,Software
2845,RMNI,RMNI US Equity,RIMINI STREET IN,Information Technology,Software
2846,RNG,RNG US Equity,RINGCENTRAL IN-A,Information Technology,Software
2847,ROP,ROP US Equity,ROPER TECHNOLOGI,Information Technology,Software
2848,RPD,RPD US Equity,RAPID7 INC,Information Technology,Software
2849,S,S US Equity,SENTINELONE IN-A,Information Technology,Software
2850,SAIL,SAIL US Equity,SAILPOINT INC,Information Technology,Software
2851,SEMR,SEMR US Equity,SEMRUSH HOLDIN-A,Information Technology,Software
2852,SGN,SGN US Equity,SIGNING DAY SPOR,Information Technology,Software
2853,SLNH,SLNH US Equity,SOLUNA HOLDINGS,Information Technology,Software
2854,SMSI,SMSI US Equity,SMITH MICRO SOFT,Information Technology,Software
2855,SNCR,SNCR US Equity,SYNCHRONOSS TECH,Information Technology,Software
2856,SNPS,SNPS US Equity,SYNOPSYS INC,Information Technology,Software
2857,SOUN,SOUN US Equity,SOUNDHOUND AI-A,Information Technology,Software
2858,SPSC,SPSC US Equity,SPS COMMERCE INC,Information Technology,Software
2859,SPT,SPT US Equity,SPROUT SOCIAL-A,Information Technology,Software
2860,SSTI,SSTI US Equity,SOUNDTHINKING IN,Information Technology,Software
2861,SVCO,SVCO US Equity,SILVACO GROUP IN,Information Technology,Software
2862,TDC,TDC US Equity,TERADATA CORP,Information Technology,Software
2863,TENB,TENB US Equity,TENABLE HOLDINGS,Information Technology,Software
2864,TLS,TLS US Equity,TELOS CORP,Information Technology,Software
2865,TRAK,TRAK US Equity,REPOSITRAK INC,Information Technology,Software
2866,TTAN,TTAN US Equity,SERVICETITAN INC,Information Technology,Software
2867,TYL,TYL US Equity,TYLER TECHNOLOG,Information Technology,Software
2868,TZUP,TZUP US Equity,THUMZUP MEDIA CO,Information Technology,Software
2869,U,U US Equity,UNITY SOFTWARE I,Information Technology,Software
2870,ULY,ULY US Equity,URGENT.LY INC,Information Technology,Software
2871,UPLD,UPLD US Equity,UPLAND SOFTWARE,Information Technology,Software
2872,VEEA,VEEA US Equity,VEEA INC,Information Technology,Software
2873,VERB,VERB US Equity,VERB TECHNOLOGY,Information Technology,Software
2874,VERI,VERI US Equity,VERITONE INC,Information Technology,Software
2875,VERX,VERX US Equity,VERTEX INC - A,Information Technology,Software
2876,VHC,VHC US Equity,VIRNETX HOLDING,Information Technology,Software
2877,VRNS,VRNS US Equity,VARONIS SYSTEMS,Information Technology,Software
2878,VRNT,VRNT US Equity,VERINT SYSTEMS,Information Technology,Software
2879,VYX,VYX US Equity,NCR VOYIX CORP,Information Technology,Software
2880,WDAY,WDAY US Equity,WORKDAY INC-A,Information Technology,Software
2881,WEAV,WEAV US Equity,WEAVE COMMUNICAT,Information Technology,Software
2882,WK,WK US Equity,WORKIVA INC,Information Technology,Software
2883,XPER,XPER US Equity,XPERI INC,Information Technology,Software
2884,YEXT,YEXT US Equity,YEXT INC,Information Technology,Software
2885,YOU,YOU US Equity,CLEAR SECURE I-A,Information Technology,Software
2886,ZETA,ZETA US Equity,ZETA GLOBAL HO-A,Information Technology,Software
2887,ZM,ZM US Equity,ZOOM COMMUNICATI,Information Technology,Software
2888,ZS,ZS US Equity,ZSCALER INC,Information Technology,Software
2889,AAPL,AAPL US Equity,APPLE INC,Information Technology,"Technology Hardware, Storage & Peripherals"
2890,ALOT,ALOT US Equity,ASTRONOVA INC,Information Technology,"Technology Hardware, Storage & Peripherals"
2891,BOXL,BOXL US Equity,BOXLIGHT CORP-A,Information Technology,"Technology Hardware, Storage & Peripherals"
2892,CRSR,CRSR US Equity,CORSAIR GAMING I,Information Technology,"Technology Hardware, Storage & Peripherals"
2893,DBD,DBD US Equity,DIEBOLD NIXDORF,Information Technology,"Technology Hardware, Storage & Peripherals"
2894,DELL,DELL US Equity,DELL TECHN-C,Information Technology,"Technology Hardware, Storage & Peripherals"
2895,FOXX,FOXX US Equity,FOXX DEVELOPMENT,Information Technology,"Technology Hardware, Storage & Peripherals"
2896,HPE,HPE US Equity,HEWLETT PACKA,Information Technology,"Technology Hardware, Storage & Peripherals"
