ticker_id,ticker,ticker-full,short-name,sector_id,sector,industry_id,industry
2481,NTIP,NTIP US Equity,NETWORK-1 TECHNO,8,Information Technology,12,Communications Equipment
2482,OCC,OCC US Equity,OPTICAL CABLE,8,Information Technology,12,Communications Equipment
2483,ONDS,ONDS US Equity,ONDAS HOLDINGS I,8,Information Technology,12,Communications Equipment
2484,RBBN,RBBN US Equity,RIBBON COMMUNICA,8,Information Technology,12,Communications Equipment
2485,UI,UI US Equity,UBIQUITI INC,8,Information Technology,12,Communications Equipment
2486,VIAV,VIAV US Equity,VIAVI SOLUTIONS,8,Information Technology,12,Communications Equipment
2487,VSAT,VSAT US Equity,VIASAT INC,8,Information Technology,12,Communications Equipment
2488,AEIS,AEIS US Equity,ADV ENERGY INDS,8,Information Technology,23,"Electronic Equipment, Instruments & Components"
2489,AEVA,AEVA US Equity,AEVA TECHNOLOGIE,8,Information Technology,23,"Electronic Equipment, Instruments & Components"
2490,AEVAW,AEVAW US Equity,INTERPRIVA -CW24,8,Information Technology,23,"Electronic Equipment, Instruments & Components"
2491,AIOT,AIOT US Equity,POWERFLEET INC,8,Information Technology,23,"Electronic Equipment, Instruments & Components"
2492,AIRG,AIRG US Equity,AIRGAIN INC,8,Information Technology,23,"Electronic Equipment, Instruments & Components"
2493,AMPG,AMPG US Equity,AMPLITECH GROUP,8,Information Technology,23,"Electronic Equipment, Instruments & Components"
